"","age","days_since._signed_in","Time.spend.on.website","Number_of_campaigns","previous_purchases","Purchase_Made","admin.","bluecollar","entrepreneur","housemaid","management","retired","selfemployed","services","student","technician","married","single","primary","secondary","tertiary","cellular","telephone"
"3911",24,9,390,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
"3912",58,29,535,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"3913",49,11,269,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
"3914",45,20,1010,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
"3915",55,8,73,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
"3916",42,7,650,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"3917",28,4,53,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"3918",48,4,270,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"3919",51,18,119,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
"3920",38,26,634,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
"3921",27,14,72,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"3922",50,17,270,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
"3923",44,12,165,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
"3924",40,19,164,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
"3925",29,18,196,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
"3926",34,14,78,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
"3927",44,12,897,4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0
"3928",50,31,22,8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
"3929",34,21,161,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
"3930",54,20,23,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"3931",34,11,490,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0
"3932",34,30,359,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
"3933",52,29,213,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
"3934",39,29,587,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"3935",58,11,199,6,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
"3936",41,20,261,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
"3937",48,31,5,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1
"3938",58,17,1531,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
"3939",40,13,92,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
"3940",48,6,179,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
"3941",52,15,41,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"3942",50,29,197,2,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
"3943",25,9,144,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
"3944",54,12,255,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
"3945",34,8,56,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
"3946",48,15,20,6,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
"3947",37,11,331,7,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
"3948",66,28,216,1,4,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
"3949",32,8,64,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"3950",45,3,34,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"3951",43,12,68,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
"3952",41,7,764,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"3953",40,17,64,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
"3954",44,8,257,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
"3955",43,12,58,3,5,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
"3956",32,8,529,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
"3957",57,15,8,7,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
"3958",31,19,147,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"3959",31,21,132,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"3960",41,16,286,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"3961",44,18,476,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"3962",54,19,221,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"3963",37,21,146,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"3964",34,27,532,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
"3965",43,25,69,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
"3966",44,17,157,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
"3967",44,25,485,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
"3968",53,7,56,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"3969",36,31,69,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
"3970",58,5,131,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
"3971",26,4,95,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
"3972",34,19,294,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
"3973",55,6,146,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
"3974",55,30,58,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"3975",34,28,249,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"3976",41,20,10,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3977",38,27,255,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
"3978",28,3,337,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
"3979",41,2,142,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
"3980",30,24,209,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
"3981",39,30,825,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"3982",41,5,87,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"3983",36,23,219,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
"3984",37,21,143,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"3985",59,9,70,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
"3986",26,27,371,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
"3987",43,4,539,8,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
"3988",42,5,176,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
"3989",46,5,725,3,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"3990",31,16,101,7,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
"3991",43,5,169,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
"3992",48,4,15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"3993",41,20,234,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
"3994",32,22,171,15,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
"3995",45,28,14,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0
"3996",52,24,242,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"3997",37,27,155,15,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
"3998",38,11,580,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"3999",36,7,223,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
"4000",58,18,297,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
"4001",37,8,124,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
"4002",30,2,465,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
"4003",47,10,330,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
"4004",40,20,153,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
"4005",42,19,131,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"4006",54,5,98,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
"4007",53,10,230,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
"4008",33,22,400,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"4009",30,30,284,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0
"4010",39,17,243,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
"4011",32,15,16,9,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
"4012",34,7,274,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
"4013",39,30,122,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0
"4014",75,15,219,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
"4015",33,16,301,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"4016",40,21,7,8,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
"4017",37,19,374,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"4018",69,12,26,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
"4019",52,28,172,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
"4020",31,15,332,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"4021",28,22,253,1,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
"4022",29,16,200,2,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
"4023",46,19,405,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
"4024",28,27,132,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"4025",41,20,89,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"4026",42,5,86,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
"4027",34,7,147,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
"4028",28,6,369,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"4029",43,27,64,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"4030",32,26,98,14,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
"4031",33,29,66,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
"4032",70,27,149,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
"4033",36,26,240,3,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
"4034",53,26,87,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
"4035",30,21,816,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
"4036",45,3,155,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"4037",31,20,106,2,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
"4038",28,30,73,3,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
"4039",45,23,574,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"4040",51,1,8,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"4041",53,20,14,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
"4042",40,16,731,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
"4043",53,7,208,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
"4044",31,29,821,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"4045",30,21,137,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
"4046",53,9,101,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"4047",40,14,173,6,23,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
"4048",26,6,582,11,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"4049",47,21,676,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
"4050",51,16,384,1,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
"4051",45,27,62,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"4052",35,21,295,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
"4053",36,23,241,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"4054",57,8,132,7,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
"4055",42,31,175,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
"4056",32,16,648,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
"4057",30,29,251,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
"4058",36,14,184,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
"4059",43,14,119,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
"4060",69,29,417,1,4,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0
"4061",31,15,95,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0
"4062",35,14,125,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
"4063",26,6,207,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
"4064",46,21,162,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
"4065",30,18,176,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
"4066",33,22,107,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
"4067",34,17,28,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
"4068",48,15,1231,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"4069",31,20,200,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
"4070",46,26,103,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"4071",40,11,150,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
"4072",39,21,108,7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
"4073",33,4,124,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
"4074",50,29,309,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
"4075",84,18,353,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"4076",40,21,742,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
"4077",55,4,200,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
"4078",40,30,177,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"4079",46,4,151,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
"4080",43,19,147,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
"4081",34,29,193,6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"4082",35,22,112,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
"4083",57,19,108,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"4084",25,22,107,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
"4085",32,6,106,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
"4086",52,12,463,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
"4087",31,20,131,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0
"4088",34,30,140,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
"4089",42,19,163,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
"4090",47,3,2456,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"4091",50,20,76,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
"4092",30,16,435,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
"4093",33,7,302,1,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
"4094",56,9,306,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
"4095",34,15,259,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"4096",33,8,502,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
"4097",32,11,72,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
"4098",34,4,265,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
"4099",37,31,413,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
"4100",30,12,756,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
"4101",29,14,241,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"4102",56,3,258,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"4103",31,25,137,16,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
"4104",36,12,283,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
"4105",51,30,247,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"4106",54,18,193,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
"4107",37,11,129,4,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
"4108",32,8,209,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0
"4109",42,17,31,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
"4110",29,21,88,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
"4111",52,12,22,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
"4112",40,20,234,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
"4113",30,3,23,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
"4114",55,7,353,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"4115",49,6,221,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"4116",33,25,196,1,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0
"4117",32,20,395,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
"4118",21,14,126,3,7,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
"4119",42,3,13,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
"4120",56,9,170,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
"4121",30,14,358,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
"4122",55,28,159,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
"4123",43,12,225,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
"4124",53,10,493,1,14,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
"4125",57,11,585,1,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
"4126",39,20,13,11,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"4127",56,20,26,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
"4128",29,1,161,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"4129",38,12,122,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"4130",59,19,456,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
"4131",42,3,26,7,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"4132",46,12,51,9,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"4133",31,28,37,12,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
"4134",35,14,150,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
"4135",50,13,104,10,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
"4136",42,13,721,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
"4137",36,20,9,13,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
"4138",25,26,68,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
"4139",42,4,74,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
"4140",27,11,146,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
"4141",32,2,777,4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"4142",57,8,339,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"4143",48,13,78,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
"4144",34,26,248,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"4145",33,20,201,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
"4146",26,20,18,9,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
"4147",50,26,83,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
"4148",60,8,233,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0
"4149",47,17,174,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
"4150",31,18,89,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
"4151",52,9,145,3,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0
"4152",36,19,1017,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
"4153",43,7,548,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"4154",30,11,213,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0
"4155",32,5,210,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
"4156",31,17,224,3,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
"4157",29,16,541,19,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"4158",48,9,104,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
"4159",32,15,171,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
"4160",30,7,387,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0
"4161",48,15,830,1,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
"4162",51,5,57,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"4163",34,20,97,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
"4164",35,17,474,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
"4165",49,31,115,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
"4166",36,20,153,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
"4167",37,20,106,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"4168",37,29,645,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"4169",49,9,210,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"4170",44,13,97,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"4171",40,19,52,1,6,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
"4172",57,2,223,1,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
"4173",39,11,126,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
"4174",38,16,1473,6,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
"4175",51,27,723,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"4176",27,22,279,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
"4177",38,17,293,20,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
"4178",30,5,670,2,6,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
"4179",36,18,359,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"4180",37,9,404,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
"4181",53,14,317,6,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
"4182",38,30,830,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
"4183",48,19,37,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
"4184",26,11,191,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
"4185",33,16,767,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"4186",47,6,168,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"4187",45,18,89,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
